name,district,latitude,longitude,type
Kundukottai,Tamil Nadu,12.4270637,77.7482979,village
Kundumanippatti,Tamil Nadu,11.0446789,78.2844972,village
Kunduparambu Colony,Tamil Nadu,10.7312232,76.5453861,neighborhood
Kunduru,Tamil Nadu,13.2848909,76.6571123,village
Kunduru,Tamil Nadu,13.0245426,76.327331,village
Kunduru,Tamil Nadu,12.3233599,77.0635399,village
Kunduru,Tamil Nadu,12.0028442,76.4821193,village
Kunduru,Tamil Nadu,12.7603877,76.4765052,village
Kunduvalavu,Tamil Nadu,9.6758091,76.3832181,neighborhood
Kunduvampadam,Tamil Nadu,10.848398,76.463362,village
Kundyarkunnu,Tamil Nadu,11.7140143,76.1177404,neighborhood
Kunepalle,Tamil Nadu,13.4902117,79.3019259,village
Kungegowniyur,Tamil Nadu,12.7150014,78.3915041,village
Kunibande,Tamil Nadu,13.2495718,78.4314743,village
Kunichipatti,Tamil Nadu,10.4624497,78.8423752,village
Kunigal,Tamil Nadu,13.0260158,77.0222704,town
Kunigal KSRTC Bus Stand,Tamil Nadu,13.0251811,77.0293837,bus_stop
Kunigalu,Tamil Nadu,12.1343152,76.3936157,village
Kunikenahalli,Tamil Nadu,13.2338294,76.6821969,village
Kunikkod Colony,Tamil Nadu,10.8621837,76.4614398,neighborhood
Kuninji,Tamil Nadu,9.8461449,76.6501506,village
Kunissery,Tamil Nadu,10.6366742,76.5945013,village
Kunjalumoodu Chavara,Tamil Nadu,8.9797661,76.5387055,bus_stop
Kunjampalayam,Tamil Nadu,11.1851627,78.0891983,village
Kunjampalayam,Tamil Nadu,11.5863849,77.8011446,village
Kunjandimukku,Tamil Nadu,8.98304,76.9044587,neighborhood
Kunjantāngal,Tamil Nadu,12.7023898,79.1590047,village
Kunju Thuruthu,Tamil Nadu,8.9326991,76.5622516,neighborhood
Kunjuveli,Tamil Nadu,11.0291304,79.2600603,village
Kunkumada Hosuru,Tamil Nadu,12.8264679,76.2736876,village
Kunkumanahalli,Tamil Nadu,13.3248744,77.0487675,village
Kunkumapuram,Tamil Nadu,11.0308842,78.5318183,village
Kunnakudipatti,Tamil Nadu,10.3611065,78.7354946,village
Kunnakulam,Tamil Nadu,10.95764,78.68011,village
Kunnalur,Tamil Nadu,10.46854,79.61711,village
Kunnalūr,Tamil Nadu,10.4685411,79.6212599,village
Kunnam,Tamil Nadu,9.915959,76.7434621,village
Kunnam,Tamil Nadu,11.231148,79.0213195,village
Kunnam,Tamil Nadu,11.2813209,79.6808767,village
Kunnam,Tamil Nadu,9.9178759,76.7454419,neighborhood
Kunnamkalattur,Tamil Nadu,13.4670426,79.7303389,village
Kunnamkari,Tamil Nadu,9.4356657,76.4849454,village
Kunnamkulam,Tamil Nadu,10.6510912,76.0687448,town
Kunnamkulam New Bus Stand,Tamil Nadu,10.6492454,76.0671849,bus_stop
Kunnamkulam bus stand,Tamil Nadu,10.6493626,76.067149,bus_stop
Kunnamparambu Colony,Tamil Nadu,10.745879,76.5846386,neighborhood
Kunnamthanam,Tamil Nadu,9.4349643,76.6103113,village
Kunnandarkovil,Tamil Nadu,10.5823204,78.8966011,village
Kunnapattana,Tamil Nadu,12.0132935,76.4199924,village
Kunnappally,Tamil Nadu,10.9453408,76.2267826,village
Kunnappally,Tamil Nadu,9.5769501,76.3442402,neighborhood
Kunnappattu,Tamil Nadu,12.6450702,80.1388263,village
Kunnath,Tamil Nadu,11.0557309,76.0021332,village
Kunnath Colony,Tamil Nadu,10.7392627,76.4032879,neighborhood
Kunnath colony,Tamil Nadu,10.8964063,76.3799324,village
Kunnathalummoodu,Tamil Nadu,9.157858,76.5087768,neighborhood
Kunnathoor,Tamil Nadu,8.2878007,77.1894504,village
Kunnathoor,Tamil Nadu,8.70405,77.6786,village
Kunnathpurakkal Colony,Tamil Nadu,10.8087544,76.0448366,neighborhood
Kunnathu,Tamil Nadu,9.6545596,76.3267332,neighborhood
Kunnathu Colony,Tamil Nadu,10.8974419,76.3170854,neighborhood
Kunnathukal Bus Stop,Tamil Nadu,8.3902498,77.1621377,bus_stop
Kunnathupatti,Tamil Nadu,10.2258083,78.7155711,village
Kunnathur,Tamil Nadu,11.2730209,77.4109604,village
Kunnathur,Tamil Nadu,11.1522312,77.0482319,village
Kunnathur,Tamil Nadu,9.0653183,76.6887975,village
Kunnathur,Tamil Nadu,10.6948097,78.6291075,village
Kunnathur,Tamil Nadu,11.0831827,78.1546665,village
Kunnattur,Tamil Nadu,12.3479422,78.5099555,village
Kunnattūr,Tamil Nadu,12.5696066,80.1555043,village
Kunnattūr,Tamil Nadu,12.6910442,79.2279696,village
Kunnavākkam,Tamil Nadu,12.6688956,79.8204803,village
Kunnayyathu Junction,Tamil Nadu,9.1462494,76.4970159,neighborhood
Kunnikode,Tamil Nadu,9.0232575,76.8472134,village
Kunnisseryparamb Colony,Tamil Nadu,10.6302899,76.4721266,neighborhood
Kunniyapatti,Tamil Nadu,10.4600652,78.636049,village
Kunniyur,Tamil Nadu,10.6909431,79.6451842,village
Kunniyur,Tamil Nadu,10.65287,79.54382,village
Kunnoorkal,Tamil Nadu,8.5706243,76.9783089,neighborhood
Kunnumadi puthuvel colony,Tamil Nadu,9.3666335,76.5180919,neighborhood
Kunnumbhagam,Tamil Nadu,9.5587035,76.7799924,neighborhood
Kunnummal Colony,Tamil Nadu,11.0644634,76.1398185,neighborhood
Kunnumpuram,Tamil Nadu,9.4875961,76.3231252,neighborhood
Kunnumpuram,Tamil Nadu,8.557614,76.8904,neighborhood
Kunnumpuram,Tamil Nadu,9.9643726,76.2461598,neighborhood
Kunnumpuram Colony,Tamil Nadu,10.8616388,76.5372819,neighborhood
Kunnur,Tamil Nadu,10.127452,79.0669405,village
Kunnur,Tamil Nadu,10.5863,79.62495,village
Kunrani,Tamil Nadu,12.749944,78.9961195,village
Kuntakinda Kammapalle,Tamil Nadu,13.2512679,78.6682486,village
Kuntanahalli,Tamil Nadu,12.3165488,76.8988923,village
Kuntanahalli,Tamil Nadu,13.0328271,78.0654325,village
Kuntanahalli,Tamil Nadu,13.2802923,77.4872723,village
Kuntanahalli,Tamil Nadu,12.6896875,76.9969628,village
Kunthathil Colony,Tamil Nadu,9.6780359,76.4116661,neighborhood
Kunthavedi,Tamil Nadu,9.4770674,79.7094839,neighborhood
Kunthur,Tamil Nadu,12.1276367,77.0346543,village
Kunti Betta,Tamil Nadu,12.5082929,76.6967207,neighborhood
Kuntlakindavooru,Tamil Nadu,13.2414393,78.6629585,village
Kunturu,Tamil Nadu,12.4962465,77.2276361,village
Kunukkanūr,Tamil Nadu,12.7311913,78.9594376,village
Kunukkumpara,Tamil Nadu,9.7345446,76.599709,village
Kunuru,Tamil Nadu,12.6599119,77.3474563,village
Kunuru,Tamil Nadu,12.4703678,77.4316103,village
Kupillaan,Tamil Nadu,9.7669339,80.0595971,village
Kuppadevan,Tamil Nadu,10.1378756,79.2139553,village
Kuppagudi,Tamil Nadu,10.3417712,78.9541912,village
Kuppahalli,Tamil Nadu,13.3839826,77.710739,village
Kuppahalli,Tamil Nadu,13.2845728,78.1480032,village
Kuppahalli,Tamil Nadu,12.7511713,76.6906412,village
Kuppahalli,Tamil Nadu,12.6749511,76.4207945,village
Kuppahalli,Tamil Nadu,12.6215566,76.2964547,village
Kuppalamadugu,Tamil Nadu,13.3274079,79.871566,village
Kuppalli,Tamil Nadu,13.0489516,76.0470791,village
Kuppam,Tamil Nadu,12.7452259,78.344331,town
Kuppam,Tamil Nadu,11.0131127,77.9246489,village
Kuppam,Tamil Nadu,12.7220551,79.1384053,village
Kuppam,Tamil Nadu,12.663981,79.2118308,village
Kuppambalayam,Tamil Nadu,11.1755353,78.2106348,village
Kuppamettupatti,Tamil Nadu,10.7494452,78.3160424,village
Kuppamkaniyūr,Tamil Nadu,12.6656611,78.9907497,village
Kuppampalayam,Tamil Nadu,11.0427888,77.8908025,village
Kuppampalayam,Tamil Nadu,11.2167723,78.1367258,village
Kuppampalayam,Tamil Nadu,10.4369982,77.399379,village
Kuppampalya,Tamil Nadu,13.0298224,78.4251842,village
Kuppampattu,Tamil Nadu,12.7817953,78.8727378,village
Kuppampālaiyam,Tamil Nadu,12.7673665,78.8357448,village
Kuppanapalle,Tamil Nadu,13.0614554,78.6028653,village
Kuppanattam,Tamil Nadu,12.3882837,78.7672416,village
Kuppanayakkanur,Tamil Nadu,11.3029067,78.2323059,village
Kuppandapalayam,Tamil Nadu,11.41339,77.71296,village
Kuppandiyur,Tamil Nadu,10.748928,78.3520258,village
Kuppankottai,Tamil Nadu,11.9631087,78.2015659,village
Kuppanur,Tamil Nadu,10.4909662,78.2654643,village
Kuppanur,Tamil Nadu,11.7427823,78.2845233,village
Kupparavalli,Tamil Nadu,12.1495045,76.7853024,village
Kuppasamuthiram,Tamil Nadu,10.8784307,79.4272079,village
Kuppathupatti,Tamil Nadu,10.5031718,78.6888885,village
Kuppayampatti,Tamil Nadu,10.5152976,78.9638042,village
Kuppe,Tamil Nadu,12.3460124,76.4021975,village
Kuppe,Tamil Nadu,12.8608896,76.9488136,village
Kuppe,Tamil Nadu,12.6563531,76.1833403,village
Kuppe,Tamil Nadu,12.4746645,76.2610137,village
Kuppe,Tamil Nadu,12.9209025,76.7892609,village
Kuppegala,Tamil Nadu,12.2187644,76.8257372,village
Kuppemala,Tamil Nadu,13.1053944,77.300367,village
Kuppichipalayam,Tamil Nadu,11.408738,78.0651598,village
Kuppiganipalle,Tamil Nadu,12.8160107,78.2936285,village
Kuppiganipalle,Tamil Nadu,13.0889354,79.1768211,village
Kuppikkunnu,Tamil Nadu,10.6918407,76.0883903,neighborhood
Kuppireddiyur,Tamil Nadu,13.1120522,79.2575209,village
Kuppuchi Palayam,Tamil Nadu,10.7695468,77.5197925,village
Kuppuchipalayam,Tamil Nadu,11.1134835,78.0264327,village
Kuppuchipalayam,Tamil Nadu,11.0274512,78.1130504,village
Kuppudisātham,Tamil Nadu,12.6965287,79.4099521,village
Kuppunaickanur,Tamil Nadu,11.863446,78.0333129,village
Kuppunāyakannattam,Tamil Nadu,12.6423483,79.2712712,village
Kuppureddypatty,Tamil Nadu,10.8590101,78.4590841,village
Kuppuru,Tamil Nadu,13.4224695,76.5307051,village
Kuppuru,Tamil Nadu,12.894596,78.0273801,village
Kuppuru,Tamil Nadu,13.3787729,77.0719726,village
Kupramkunn Colony,Tamil Nadu,10.74545,76.4106257,neighborhood
Kupya,Tamil Nadu,12.2834031,76.8230613,village
Kura,Tamil Nadu,9.035455,76.8195165,neighborhood
Kura,Tamil Nadu,9.0327472,76.818251,neighborhood
Kuradahalli,Tamil Nadu,13.0274816,76.3769531,village
Kurahatti,Tamil Nadu,12.5541621,76.7294945,village
Kurahatti Hosuru,Tamil Nadu,12.0989525,77.4942276,village
Kurakkottuvila,Tamil Nadu,9.0718708,76.7392335,neighborhood
Kuranagere,Tamil Nadu,12.6092384,77.1447245,village
Kuranchery,Tamil Nadu,10.6306643,76.2263402,village
Kurandahalli,Tamil Nadu,12.9834611,77.9127239,village
Kurangani,Tamil Nadu,10.0842001,77.2485813,village
Kurangani,Tamil Nadu,8.6174499,77.9963368,village
Kurangani,Tamil Nadu,8.6176677,77.9958523,village
Kurangupettai,Tamil Nadu,10.902467,78.6558866,village
Kuranur,Tamil Nadu,12.714533,79.0245536,village
Kurapalle,Tamil Nadu,13.4569599,78.5366483,village
Kurapalle,Tamil Nadu,13.2126662,78.9294021,village
Kurapalle,Tamil Nadu,13.183819,78.7166803,village
Kurapalle,Tamil Nadu,13.3554086,78.5104403,village
Kurapalle Dandapalle,Tamil Nadu,13.2241392,78.686219,village
Kurapalli,Tamil Nadu,13.4856962,78.1499011,village
Kurapalli,Tamil Nadu,13.4547807,78.2315075,village
Kurapalli,Tamil Nadu,13.1774113,78.9042512,village
Kurapapalle,Tamil Nadu,13.3239438,78.9901137,village
Kurappalle,Tamil Nadu,13.2988605,78.5515988,village
Kurappalle,Tamil Nadu,13.1542129,79.1023291,village
Kurappalle,Tamil Nadu,13.3133774,79.0152067,village
Kurathikad,Tamil Nadu,9.2145532,76.5618031,neighborhood
Kuravankonam,Tamil Nadu,8.5245103,76.9540027,neighborhood
Kuravankuzhi,Tamil Nadu,8.7853622,76.8836513,neighborhood
Kuravanpalam Junction,Tamil Nadu,8.8904447,76.5942916,neighborhood
Kuravanthavalam,Tamil Nadu,9.0070273,77.038262,neighborhood
Kuravapalle,Tamil Nadu,13.3090464,78.6015699,village
Kuravappulam Kadaitheru,Tamil Nadu,10.4213315,79.7878694,bus_stop
Kuravilangad,Tamil Nadu,9.7573135,76.5615919,town
Kuravilangad Bus Stand,Tamil Nadu,9.7593514,76.5617627,bus_stop
Kuravilangad Junction,Tamil Nadu,9.7576158,76.5610757,bus_stop
Kuravilangad Ksrtc Busstop,Tamil Nadu,9.7530238,76.5615324,bus_stop
Kurchivedu,Tamil Nadu,13.1535627,79.209095,village
Kurchivedu Colony,Tamil Nadu,13.1585243,79.2082487,village
Kureekkad Junction,Tamil Nadu,9.2792607,76.4827372,neighborhood
Kureeppuzha,Tamil Nadu,8.9187566,76.5761527,neighborhood
Kureeppuzha Lake (Ashtamudi),Tamil Nadu,8.9051963,76.5723443,neighborhood
Kurekal Colony,Tamil Nadu,9.2171203,76.6684797,neighborhood
Kurekal Colony,Tamil Nadu,9.2199234,76.6677635,neighborhood
Kurgallu,Tamil Nadu,12.4478808,76.0954477,village
Kuriam,Tamil Nadu,9.7363458,76.5615625,village
Kurianad,Tamil Nadu,9.7836682,76.5777457,village
Kurianūr,Tamil Nadu,12.5567418,78.8857841,village
Kurichchilāppattu,Tamil Nadu,12.4994733,78.6460805,village
Kurichchilāppattu,Tamil Nadu,12.5098848,78.6541217,village
Kurichchipatti,Tamil Nadu,10.6137443,78.5598843,village
Kurichi,Tamil Nadu,9.5010259,76.5251119,village
Kurichi,Tamil Nadu,10.1316978,78.9466702,village
Kurichi,Tamil Nadu,11.2359695,79.6307838,village
Kurichi,Tamil Nadu,11.3090754,78.7071275,village
Kurichi,Tamil Nadu,10.8819438,78.8852691,village
Kurichi,Tamil Nadu,11.7279003,78.4103197,village
Kurichi,Tamil Nadu,11.1145091,79.3935402,village
Kurichikkara,Tamil Nadu,10.5741927,76.2557255,village
Kurichikulam,Tamil Nadu,8.8942009,77.5813731,village
Kurichikulam,Tamil Nadu,11.3175891,79.2169587,village
Kurichilakode,Tamil Nadu,10.1760441,76.5046846,village
Kurichimuttom,Tamil Nadu,9.3040872,76.6574868,village
Kurichinatham,Tamil Nadu,11.10233,79.10604,village
Kurichipatti,Tamil Nadu,10.4870523,78.615675,village
Kurichithanam,Tamil Nadu,9.7710891,76.6107705,village
Kurichithanam Junction,Tamil Nadu,9.7483666,76.6093598,village
Kurichithanam Village Office Junction,Tamil Nadu,9.7592723,76.609307,neighborhood
Kurijala,Tamil Nadu,13.3377927,78.4139812,village
Kurikad,Tamil Nadu,9.9273625,76.3765025,village
Kurikattuwan,Tamil Nadu,9.5976476,79.7924911,neighborhood
Kurikavalu,Tamil Nadu,12.6679109,76.2325316,village
Kurilkkavil,Tamil Nadu,9.2192148,76.6679494,village
Kurinchatheevu,Tamil Nadu,9.5288064,80.3902841,village
Kurinikulathupatti,Tamil Nadu,10.7259084,78.1734109,village
Kurinjipadi Bustand,Tamil Nadu,11.5625293,79.5971261,bus_stop
Kurinjippadi,Tamil Nadu,11.5667432,79.5944716,village
Kurinjippadi,Tamil Nadu,11.5660625,79.5924446,village
Kurippankulam,Tamil Nadu,8.899877,77.5099953,village
Kurisadi,Tamil Nadu,9.6413477,77.1643806,neighborhood
Kurishadi,Tamil Nadu,9.6353078,77.1678701,neighborhood
Kurishadi,Tamil Nadu,9.5385004,76.8926223,neighborhood
Kurishummoodu,Tamil Nadu,9.2307529,76.6361551,neighborhood
Kurishumoodu,Tamil Nadu,9.1566093,76.5521458,neighborhood
Kurishupadi,Tamil Nadu,9.7490042,77.152735,neighborhood
Kurishupally Junction,Tamil Nadu,9.590928,76.5114475,neighborhood
Kurissadi,Tamil Nadu,9.6040156,77.1409925,neighborhood
Kurivilpaddy Colony,Tamil Nadu,10.7270951,76.4830496,neighborhood
Kuriyalpalam Colony,Tamil Nadu,10.6004945,76.1674409,neighborhood
Kuriyanappally,Tamil Nadu,9.2760973,76.6863589,village
Kuriyanūr,Tamil Nadu,12.6026164,78.8987124,village
Kuriyapra,Tamil Nadu,9.0505943,76.7200233,neighborhood
Kurki,Tamil Nadu,13.1417408,78.0133205,village
Kurmaipalle,Tamil Nadu,13.1848162,78.98814,village
Kurmakalapalli,Tamil Nadu,13.4151268,78.2152641,village
Kurmoi,Tamil Nadu,13.1652935,78.7356157,village
Kurnahosahalli,Tamil Nadu,12.9598864,78.023575,village
Kurnipalle,Tamil Nadu,13.2288123,78.7179637,village
Kurrapalle,Tamil Nadu,13.3978099,78.6285089,village
Kurubahalli,Tamil Nadu,12.5778679,76.2965324,village
Kurubalana Hundi,Tamil Nadu,12.2085817,77.0527399,village
Kurubanapura,Tamil Nadu,12.4366607,76.9379369,village
Kurubara Bettahalli,Tamil Nadu,12.4957692,76.6375161,village
Kurubara Karenahalli,Tamil Nadu,12.854371,77.3838358,village
Kurubara Shettihalli,Tamil Nadu,12.4393428,76.7132335,village
Kurubarabudihal,Tamil Nadu,13.2590807,76.0250013,village
Kurubaradoddi,Tamil Nadu,12.0373667,77.3554941,village
Kurubarahalli,Tamil Nadu,13.1019041,77.7987309,village
Kurubarahalli,Tamil Nadu,13.2964496,76.0188561,village
Kurubarahalli,Tamil Nadu,13.2252171,76.8210986,village
Kurubarahalli,Tamil Nadu,13.4209485,76.542154,village
Kurubarahalli,Tamil Nadu,13.186537,76.5021261,village
Kurubarahalli,Tamil Nadu,13.0904838,78.1730404,village
Kurubarahalli,Tamil Nadu,12.7470321,77.2468512,village
Kurubarahalli,Tamil Nadu,13.2915518,76.1394753,village
Kurubarahalli,Tamil Nadu,13.3909664,76.2083178,village
Kurubarahalli,Tamil Nadu,12.885665,76.1492698,village
Kurubarahundi,Tamil Nadu,11.9326509,76.6089871,village
Kurubarakunte,Tamil Nadu,13.2720516,77.7378897,village
Kurubarapalli,Tamil Nadu,12.6007422,78.1330597,village
Kurubarapalya,Tamil Nadu,12.9112422,77.3628253,village
Kuruburu,Tamil Nadu,13.3118887,78.0792031,village
Kuruburu,Tamil Nadu,12.163262,76.9377614,village
Kuruchi,Tamil Nadu,10.38902,79.24791,village
Kuruchi,Tamil Nadu,11.1141932,79.4720194,village
Kuruchi,Tamil Nadu,10.58062,79.49176,village
Kuruchimalai North AD Colony,Tamil Nadu,11.02285,79.4685,village
Kuruchimalai south AD colony road,Tamil Nadu,11.0207888,79.4703441,village
Kuruchipalaiyam,Tamil Nadu,11.0451317,79.5502102,village
Kurudihalli,Tamil Nadu,13.0806879,77.0280245,village
Kurudikere,Tamil Nadu,12.9040335,76.6569089,village
Kurudu Sonnenahalli,Tamil Nadu,13.0138919,77.7320471,neighborhood
Kurudumale,Tamil Nadu,13.2123973,78.3665346,village
Kurugal,Tamil Nadu,13.1967442,77.9852878,village
Kurugoor,Tamil Nadu,11.0527322,79.389915,village
Kurukalaiyapatti,Tamil Nadu,10.4023273,78.7674451,village
Kurukathi,Tamil Nadu,10.76227,79.71703,village
Kurukkalmadam,Tamil Nadu,8.2063737,77.4786871,village
Kurukkalpatti,Tamil Nadu,9.1068753,77.58453,village
Kurukkappatti,Tamil Nadu,10.3570539,78.7277698,village
Kurukkaththaanpatti,Tamil Nadu,10.618093,78.8040733,village
Kurukkuchalai,Tamil Nadu,8.9314342,78.0883164,village
Kurukkupatty,Tamil Nadu,11.65579,77.86675,village
Kurukundalama,Tamil Nadu,8.3546299,80.4546337,village
Kurumala,Tamil Nadu,10.6719449,76.3345248,village
Kuruman kadu,Tamil Nadu,11.827761,78.05881,village
Kurumanankudy,Tamil Nadu,10.7777519,79.7101302,village
Kurumangattupadi Colony,Tamil Nadu,10.7086676,76.4498822,neighborhood
Kurumanipalli,Tamil Nadu,12.6948116,78.3249871,village
Kurumannu,Tamil Nadu,9.7779783,76.7287411,village
Kurumanthur,Tamil Nadu,11.4220432,77.3538997,village
Kurumantāngal,Tamil Nadu,12.7000873,79.2139577,village
Kurumassery,Tamil Nadu,10.178651,76.3303959,neighborhood
Kurumbadi,Tamil Nadu,11.3369458,76.8347517,village
Kurumbal,Tamil Nadu,10.57916,79.64604,village
Kurumbalakkotta,Tamil Nadu,11.6887578,76.033819,neighborhood
Kurumbalaperi,Tamil Nadu,8.9287095,77.3880543,village
Kurumbalur,Tamil Nadu,11.235275,78.8010263,village
Kurumbanchavadi,Tamil Nadu,11.15252,79.08252,village
Kurumbanur,Tamil Nadu,11.2823113,76.9271587,village
Kurumbanur,Tamil Nadu,11.834108,77.7247506,village
Kurumbapalayam,Tamil Nadu,11.1132597,77.0284746,village
Kurumbapalayam,Tamil Nadu,11.1854458,78.9538564,village
Kurumbapalayam,Tamil Nadu,10.6999217,77.0339626,village
Kurumbapatti,Tamil Nadu,10.6570571,78.2456857,village
Kurumbapatti,Tamil Nadu,11.1088635,78.5324406,village
Kurumbapatti,Tamil Nadu,11.1445831,78.2161057,village
Kurumbapatty,Tamil Nadu,10.6609339,77.8695783,village
Kurumbapatty,Tamil Nadu,11.58543,77.8707,village
Kurumbappatti,Tamil Nadu,10.5003551,78.6275089,village
Kurumbateruvu,Tamil Nadu,12.6300368,78.6689329,village
Kurumbathuruth,Tamil Nadu,10.1879534,76.225971,neighborhood
Kurumbeli Mukalil Colony,Tamil Nadu,9.2085296,76.6949118,neighborhood
Kurumberi,Tamil Nadu,12.3854853,78.6109113,village
Kurumberi,Tamil Nadu,10.8267706,79.7230409,village
Kurumbivayal,Tamil Nadu,10.4018419,79.1378688,village
Kurumbur,Tamil Nadu,8.5913682,78.0439434,village
Kurumbur,Tamil Nadu,10.2521928,78.9557147,village
Kurumpala,Tamil Nadu,9.1988537,76.6967748,neighborhood
Kurumpapatti,Tamil Nadu,10.4730527,78.4910381,village
Kurumpasiddy,Tamil Nadu,9.7791445,80.0664396,village
Kurumpatti,Tamil Nadu,12.6478758,78.6550712,village
Kurumpatti,Tamil Nadu,12.5490132,78.7185645,village
Kurumpatti,Tamil Nadu,10.5449221,78.6528396,village
Kurumpoondi,Tamil Nadu,10.6977166,78.987058,village
Kurumpundi,Tamil Nadu,10.6977616,78.9876437,village
Kurumudithāngal,Tamil Nadu,12.8220118,79.4374931,village
Kurunchakkulam,Tamil Nadu,9.0284334,77.5450741,village
Kurundankulama,Tamil Nadu,8.020325,80.2724504,village
Kurungaattu Valappil Colony,Tamil Nadu,10.816451,76.0710234,neighborhood
Kurungaloor,Tamil Nadu,11.6653261,76.0379955,neighborhood
Kurungalur,Tamil Nadu,10.0808611,78.9625221,village
Kurungalur,Tamil Nadu,10.8136029,79.1771769,village
Kurungudi,Tamil Nadu,11.2592352,79.5314467,village
Kurungulam,Tamil Nadu,10.96314,79.69749,village
Kurungulam East,Tamil Nadu,10.6557374,79.1002491,village
Kurungulam Melpathi,Tamil Nadu,10.6692712,79.0813296,village
Kurunji Nagar,Tamil Nadu,11.0642906,76.9881158,neighborhood
Kurunthan Kulam,Tamil Nadu,9.0972606,80.1656225,village
Kurunthankalappatti,Tamil Nadu,10.5488511,78.4942782,village
Kurunthencode,Tamil Nadu,8.1799617,77.3382246,village
Kuruppampady,Tamil Nadu,10.1127815,76.5199792,village
Kuruppampady bus stand,Tamil Nadu,10.1112192,76.5190906,bus_stop
Kuruppath Kalam,Tamil Nadu,10.7476043,76.566054,neighborhood
Kuruppatti,Tamil Nadu,10.4878119,78.8492149,village
Kurur,Tamil Nadu,11.1470348,78.7535405,village
Kurur,Tamil Nadu,11.7042057,79.0295925,village
Kururu,Tamil Nadu,12.8961078,78.3154,village
Kurutahalli,Tamil Nadu,13.3734399,78.0706667,village
Kuruttupandi,Tamil Nadu,8.4393337,79.9824649,neighborhood
Kuruvaandaantheru,Tamil Nadu,10.5231088,79.096992,village
Kuruvadi,Tamil Nadu,10.8469075,79.1590795,village
Kuruvadi,Tamil Nadu,10.87909,79.73068,village
Kuruvadi,Tamil Nadu,10.97673,79.22652,village
Kuruvadipatti,Tamil Nadu,10.75396,79.04041,village
Kuruvaimozhi,Tamil Nadu,10.6909056,79.4468018,village
Kuruvalur,Tamil Nadu,11.2064189,79.8118543,village
Kuruvampatti,Tamil Nadu,10.9398435,78.5968351,village
Kuruvanka,Tamil Nadu,13.4047613,76.2238938,village
Kuruvanka,Tamil Nadu,12.990556,76.3869915,village
Kuruvankottai,Tamil Nadu,8.8837228,77.5048455,village
Kuruvapalle,Tamil Nadu,13.3547814,78.4428124,village
Kuruvelu,Tamil Nadu,13.3137096,77.2389715,village
Kuruvigere,Tamil Nadu,13.356974,77.5944467,village
Kuruvikarankulam,Tamil Nadu,10.9916885,78.6272929,village
Kuruvikkarambai,Tamil Nadu,10.2809319,79.246092,village
Kuruvikkoodu,Tamil Nadu,9.6360116,76.7316404,village
Kuruvikonam,Tamil Nadu,8.95226,76.9212801,village
Kuruvikondanpatti,Tamil Nadu,10.2298732,78.6515522,village
Kuruvikulam,Tamil Nadu,9.1783644,77.6720237,village
