name,type,latitude,longitude,district,state,osm_id
Sirkazhi Bus Stand,bus_stop,11.2344627,79.7384669,Nagapattinam,Tamil Nadu,648952834
Srirangapatna,bus_stop,12.4207897,76.6915116,Unknown,Tamil Nadu,666629369
Vinayakapuram,bus_stop,13.1398634,80.2056795,Chennai,Tamil Nadu,675894194
Nechipuzhoor,bus_stop,9.7525024,76.6612829,Unknown,Tamil Nadu,679055132
Kuravilangad Ksrtc Busstop,bus_stop,9.7530238,76.5615324,Unknown,Tamil Nadu,737863508
Muttom Bus Stand,bus_stop,9.8371923,76.7455168,Unknown,Tamil Nadu,765697277
Ramapuram Private BusStand,bus_stop,9.7996742,76.6598304,Unknown,Tamil Nadu,801907220
Karamadai Bus Stand,bus_stop,11.2395203,76.9598692,Coimbatore,Tamil Nadu,811321015
Maralawadi,bus_stop,12.6121332,77.5252122,Unknown,Tamil Nadu,818936326
Harohalli Bus Stand,bus_stop,12.6800823,77.4699084,Unknown,Tamil Nadu,821795675
Srinagar Bus Station,bus_stop,12.9444378,77.5546637,Unknown,Tamil Nadu,954610622
main bus station,bus_stop,9.2349086,78.7876884,Ramanathapuram,Tamil Nadu,958185174
Padappai Bus Stand,bus_stop,12.8867242,80.0215006,Kanchipuram,Tamil Nadu,978253320
Private Bus Stand,bus_stop,12.3187256,76.6482804,Unknown,Tamil Nadu,992742255
Kerala state road transport coperation bus stand ettumanoor,bus_stop,9.6677898,76.5557469,Unknown,Tamil Nadu,997591145
Kovilpatti Town Bus Stand,bus_stop,9.1750336,77.8659275,Virudhunagar,Tamil Nadu,1083228335
Ramanathapuram Bus Station,bus_stop,9.3603855,78.8374921,Ramanathapuram,Tamil Nadu,1083550811
Mohanur Bus Stand,bus_stop,11.0617525,78.1386215,Karur,Tamil Nadu,1106092622
Tenkasi Old Bus Stand,bus_stop,8.9583534,77.3060223,Tenkasi,Tamil Nadu,1113380367
Bus Stand Kovalam,bus_stop,12.7866073,80.2501989,Chennai,Tamil Nadu,1141167996
Bus Stand,bus_stop,12.6110716,80.0565107,Chengalpattu,Tamil Nadu,1141197866
"APSRTC Bus Station , Puttur",bus_stop,13.4352118,79.552878,Villupuram,Tamil Nadu,1141197878
Guduvancheri MTC Terminus,bus_stop,12.8447958,80.0618036,Chengalpattu,Tamil Nadu,1145642404
வால்பாறை - വാൽപ്പാറ,bus_stop,10.326354,76.9549984,Unknown,Tamil Nadu,1147742296
Krishnarajanagara Bus Stand,bus_stop,12.4385986,76.3812339,Unknown,Tamil Nadu,1153301702
Bus Stand,bus_stop,12.7859523,76.2451325,Unknown,Tamil Nadu,1153302066
Private bus stand,bus_stop,10.3019364,76.3359263,Unknown,Tamil Nadu,1161721527
Sulur Bus Stand,bus_stop,11.0259441,77.1252174,Coimbatore,Tamil Nadu,1161722780
Local Bus Stand,bus_stop,11.4055841,76.7042216,Coimbatore,Tamil Nadu,1165014624
Sembatti Bus Stand,bus_stop,10.2810401,77.871426,Dindigul,Tamil Nadu,1166263035
Vadipatti Bus Stand,bus_stop,10.0824449,77.9665547,Dindigul,Tamil Nadu,1166461239
Guruvayur Private Bus Stand,bus_stop,10.5933319,76.0438602,Unknown,Tamil Nadu,1166965746
Avadi Market,bus_stop,13.1160521,80.1062634,Chennai,Tamil Nadu,1185703062
Ooralpatty,bus_stop,10.2840464,77.6302972,Dindigul,Tamil Nadu,1191337551
Bus Stand,bus_stop,10.2749119,77.1599206,Theni,Tamil Nadu,1195120299
Uttangarai,bus_stop,12.2673379,78.5356699,Dharmapuri,Tamil Nadu,1300454510
குன்னூர்,bus_stop,11.3437289,76.7946651,Coimbatore,Tamil Nadu,1311589260
Vallam main bus station,bus_stop,10.7181509,79.0624594,Thanjavur,Tamil Nadu,1324158650
