name,type,latitude,longitude,osm_id
"Koyil Vazhi bus stand, Tiruppur",bus_stop,11.0582197,77.3887069,9346781643
Pulinkunnu,bus_stop,9.4488959,76.4463698,9363096385
Thiruvalla KSRTC Terminal,bus_stop,9.3864759,76.5746058,9363643219
KSRTC Kottayam,bus_stop,9.5858048,76.523438,9365045366
Asst Transport Office,bus_stop,10.1957524,76.3867232,9388019721
Nawagattegama Bus Stand,bus_stop,8.0040141,80.1052003,9400273079
Unnichira,bus_stop,10.0299318,76.3193822,9402200479
Thykkavu,bus_stop,10.0318256,76.3219464,9402200480
Vikravandi Bus Station,bus_stop,12.0376242,79.5432185,9416824779
திருச்செங்கோடு பழைய பேருந்து நிலையம்,bus_stop,11.3807365,77.8956046,9432913857
Kavalam,bus_stop,9.4765609,76.455845,9442675997
Kongad Bus Stand,bus_stop,10.8541639,76.5213617,9481321260
TNSTC Bus depot,bus_stop,11.4725274,78.1576929,9546540314
Thachangod bus stop,bus_stop,11.1896536,76.269744,9778655081
Rathna Tevels,bus_stop,8.7561617,80.484995,9779417978
Perumbakkam Bus Depot,bus_stop,12.8866626,80.2096881,9796683105
Anamala junction,bus_stop,10.3111189,76.3372752,9923791704
KSRTC Pickup Point,bus_stop,13.0220475,77.5514003,9942510003
KSRTC Depot,bus_stop,10.9942801,76.4686236,10164897938
Mannarkkad Bus Stand,bus_stop,10.9920286,76.4550503,10181834107
Dabaspete KSRTC Bus Stand,bus_stop,13.2273579,77.2422311,10272945894
"KSRTC Bus Stand, Urdigere",bus_stop,13.3425993,77.2305943,10273086138
Mecheri,bus_stop,11.8341544,77.9425143,10308702109
Annur Bus Stand,bus_stop,11.2340037,77.102301,10595383254
KSRTC BUS STATION,bus_stop,9.6676837,76.556018,10635502868
Podaturpet bus stand,bus_stop,13.2832683,79.4836857,10716669697
Old Munnar Bus Station,bus_stop,10.0772139,77.063302,10760709606
Harur Bus Stand,bus_stop,12.0534517,78.4835478,10791388479
"APSRTC Bus Station , Palamaneru",bus_stop,13.2020377,78.7444414,10833318522
"APSRTC Bus Station , Chittoor",bus_stop,13.219499,79.1059841,10833333001
"APSRTC Bus Station , Punganur",bus_stop,13.368305,78.5691694,10833340764
"APSRTC Bus Station , Kuppam",bus_stop,12.7489135,78.3455294,10833384871
"APSRTC Bus Station , Venkatagiri Kota",bus_stop,13.0008563,78.4905856,10833384873
"APSRTC Bus Station , Kanipakam",bus_stop,13.2755425,79.0351786,10833392251
Puthalapattu Bus Stop,bus_stop,13.346283,79.0929477,10833392252
"APSRTC Bus Station , Pichchatur",bus_stop,13.4007249,79.7400809,10833403761
"APSRTC Bus Station , Nagalapuram",bus_stop,13.3908042,79.7936881,10833403767
UTHUKOTTAI BUS STAND,bus_stop,13.3344825,79.8937809,10833403769
"APSRTC Bus Station , Satyavedu",bus_stop,13.4348393,79.9541011,10833403771
Chittoor Old Bus Stand,bus_stop,13.2162806,79.0997941,10840133322
"APSRTC Bus Station , Pakala",bus_stop,13.4492091,79.1194845,10848036816
Madhavaram Mofussil Bus Terminus,bus_stop,13.1461042,80.2216999,10848041900
PERIYAPALAYAM BUS STAND,bus_stop,13.3081274,80.0462251,10848041902
Tiruttani Bus Stand,bus_stop,13.1743149,79.6132945,10848063713
Thiruvannamalai Bus Stand,bus_stop,12.2399742,79.0733786,10848063716
Kanchipuram Bus Stand,bus_stop,12.8356447,79.7052414,10848063717
Krishnagiri Moffusil Bus Stand,bus_stop,12.5331946,78.2070137,10848063719
Pondicherry Bus Stand,bus_stop,11.932186,79.8174643,10848063720
Ranipet New Bus Station,bus_stop,12.9288631,79.3317112,10875750049
Red Hills MTC Bus Terminus,bus_stop,13.1929385,80.1839872,10951278204
Puttur Bypass Bus Stop,bus_stop,13.4297534,79.5609953,10951352800
Puttur Bypass Bus Stop,bus_stop,13.4296191,79.5615112,10951352801
Red Hills Bypass Bus Stop,bus_stop,13.1967367,80.1810513,10951379005
Red Hills Bypass Bus Stop,bus_stop,13.1870262,80.1919074,10951379006
"Madhavarm APSRTC , TNSTC Bus Terminus",bus_stop,13.1455665,80.2213643,10951379007
Janappanchataram Bus Stop,bus_stop,13.2624366,80.154631,10951379008
Janappanchataram Bus Stop,bus_stop,13.2625431,80.1552103,10951379009
Kannampalayam Bus Stop,bus_stop,10.9975271,77.099384,10959439214
Koyambedu Mofussil Bus Terminal,bus_stop,13.065835,80.2056011,10980207098
Koyambedu Mofussil Bus Terminal,bus_stop,13.0665289,80.2062855,10980207099
Koyambedu Mofussil Bus Terminal,bus_stop,13.066402,80.2049735,10980207100
"TNSTC Tanthiperiyar Bus Depot , Tiruvannamalai",bus_stop,12.2137831,79.0565608,10980209411
"TNSTC Bus Depot , Tiruvannamalai",bus_stop,12.2520444,79.0672768,10980209412
Damalacheruvu Bus Stop,bus_stop,13.4818775,79.0429672,11015126595
Krishnapuram Bus Stop,bus_stop,13.4875072,79.0856928,11015920895
Paradarami Bus Stand,bus_stop,13.0695802,78.9734848,11035214389
Pernumbut Bus Stand,bus_stop,12.933465,78.7173635,11035214397
Thampanoor central,bus_stop,8.4882482,76.9520403,11064301105
kodenchery bus station,bus_stop,11.4309507,76.0068806,11155380105
Piravom Bus Stand,bus_stop,9.8744923,76.4885784,11173426008
Pampakkuda Bus Stand,bus_stop,9.9203473,76.5211648,11173430950
Samireddypalli Bus Stop,bus_stop,13.0526907,78.9572296,11262162987
Gondivallavuru  Bus Stop,bus_stop,13.0906191,78.9576647,11262162988
Patrapalle Bus Stop,bus_stop,13.0961217,78.9793888,11262190410
Airport Feeder Bus Stop,bus_stop,10.1094731,76.3496575,11273823811
Airport Feeder Bus Stop,bus_stop,10.1556373,76.3916313,11273823812
Old Bus stand Manjeri,bus_stop,11.119855,76.1202284,11274423076
Namakkal New Bus Stand,bus_stop,11.2566367,78.171259,11295817488
Gangadhara Nellore Bus Stop,bus_stop,13.2307623,79.1809548,11340534690
Balija Khandriga Bus Stop,bus_stop,13.2221388,79.4438464,11340534691
Nochili Bus Stop,bus_stop,13.2303449,79.4742756,11340538205
Vanadurgapuram Bus Stop,bus_stop,13.24746,79.400648,11341045851
bus station,bus_stop,10.9340934,76.0051251,11350096504
Dasarapalle Bus Stop,bus_stop,13.1310149,79.0368993,11362428097
Krishnampalle Bus Stop,bus_stop,13.0993086,79.0331717,11362428159
Kottalam Bus Stop,bus_stop,13.0775433,79.0258593,11362428179
Yadamari Bus Stop,bus_stop,13.1600323,79.0386716,11362428207
Kasiralla Bus Stop,bus_stop,13.1254968,79.0135816,11362428293
Patrapalle X Roads Bus Stop,bus_stop,13.0985893,78.9895286,11362428361
Tellarallapalle BUs Stop,bus_stop,13.0813513,78.9595271,11362428484
Kannikapuram Bus Stop,bus_stop,13.0863355,78.9845866,11362428730
Vepanapalle Bus Stop,bus_stop,13.0989211,79.0182451,11362428883
Mettur Bus Stand,bus_stop,11.7917029,77.799168,11389788038
SALEM BUS PORT,bus_stop,11.7035327,78.1119308,11429318455
Dasegowniyur Bus Stop,bus_stop,12.7550087,78.3836942,11446386962
Paluru Bus Stop,bus_stop,12.7692699,78.4182191,11446472848
Varatanapalli Bus Stop,bus_stop,12.5802251,78.3010004,11449042353
Pathagunta Bus Stop,bus_stop,13.4357588,79.2832639,11464531871
Vengalrajukuppam Bus Stop,bus_stop,13.2085504,79.3830475,11464575720
Eguva Kammakandriga Bus Stop,bus_stop,13.2338353,79.3248951,11464587088
Jakkidonna Bus Stop,bus_stop,13.4080297,79.2346309,11465961091
Penumur Bus Stop,bus_stop,13.3724939,79.1969143,11465961136
Nelavoy Bus Stop,bus_stop,13.3219207,79.3866765,11466000701
Srirangarajapuram Bus Stop,bus_stop,13.310902,79.3601729,11466000702
Chavanapalle Bus Stop,bus_stop,13.4058172,79.3000766,11466001220
Devaragudipalle Bus Stop,bus_stop,13.3583313,79.2534953,11466042808
Morava Bus Stop,bus_stop,13.3862498,79.2795727,11466042810
Devalampeta Bus Stop,bus_stop,13.3292846,79.2469817,11466042843
Kothapalli Mitta Bus Stop,bus_stop,13.2927144,79.2557528,11466042954
Etteri Bus Stop,bus_stop,13.2664583,79.2136575,11466043123
Cherukuvaripalle Bus Stop,bus_stop,13.4771085,78.9033,11466137348
Tirupathur District Bus Stand,bus_stop,12.4964911,78.5694522,11466237848
Ammapalli  Bus Stop,bus_stop,13.3632789,79.3632123,11470562459
Nindra X Roads Bus Stop,bus_stop,13.3992099,79.7147159,11472350768
Bus to Mamallapuram,bus_stop,13.0685205,80.2049363,11598619872
Avalakonda Bus Stop,bus_stop,13.1946946,79.263319,11655333990
MukkundramBus Stop,bus_stop,12.9866511,78.8620833,11658784713
Kainakiri,bus_stop,9.4791411,76.3863412,11677272262
Pallipattu Bus Stand,bus_stop,13.3394897,79.4376604,11693220133
Kayalpuram Pally,bus_stop,9.4609449,76.4311767,11883177104
Thoothukudi New Bus Stand,bus_stop,8.8105721,78.1373609,11906447553
Besant Nagar MTC Terminus,bus_stop,13.0003485,80.2657764,11906447555
Zambada Bus Stop,bus_stop,13.2355793,79.7148377,11907185331
Teachers Colony,bus_stop,13.1299945,80.202191,11959766020
Pedda Bangarunatham Bus Stop,bus_stop,12.7165363,78.3670747,11974380292
Vanaguttapalli Bus Stop,bus_stop,12.686232,78.3896689,11974381684
Mallanur Bus Stop,bus_stop,12.6618186,78.4093369,11974381695
Gandhi Nagar Bus Stop,bus_stop,12.6273157,78.4357539,11974381764
Kothur Bus Stop,bus_stop,12.6171965,78.4408374,11974381777
Natrampalli Bus Stop,bus_stop,12.590085,78.509472,11974381891
Mottur bUS sTOP,bus_stop,12.5428475,78.5067308,11974381988
Adavi Budugur Bus Stop,bus_stop,12.6579539,78.4317485,11976913071
Gundlamadugu Bus Stop,bus_stop,12.6575413,78.4555441,11976913072
Sivanandhapuram Bus Stop,bus_stop,12.6583151,78.4620522,11976913073
Nayanacheruvu Bus Stop,bus_stop,12.6149136,78.4964721,11976913112
Kottaindlu Bus Stop,bus_stop,12.7346114,78.3725636,11983623448
Erramannuguntalu Bus Stop,bus_stop,12.6420773,78.4571207,11983645715
Chandam Bus Stop,bus_stop,12.732509,78.3761058,11983652830
Mittapalle Junction  Bus Stop,bus_stop,12.6896209,78.4024037,11983652831
Vepur Mittapalli Junction Bus Stop,bus_stop,12.68416,78.4009929,11983652832
Vepur Mittapalli Village Bus Stop,bus_stop,12.6833741,78.4085578,11983652833
Mittapalle Village  Bus Stop,bus_stop,12.6915228,78.4077294,11983652834
Thagarakuppam Bus Stop,bus_stop,12.6534245,78.4843385,11983652973
Nattrampalli Bus Stand,bus_stop,12.5922895,78.5154967,11983653108
Manimala,bus_stop,9.4937029,76.7491531,12034837301
SJCIT Bus Stand,bus_stop,13.3942093,77.7297279,12069370962
Hosapalya Bus Stop,bus_stop,12.8972797,77.6454852,12076711792
Peddavanka Bus Stop,bus_stop,12.7043358,78.4957204,12246061208
Vaniyambadi Bus Station,bus_stop,12.678112,78.6207541,12247620362
Devarajapuram Bus Stop,bus_stop,12.7620976,78.5636491,12265626015
Kanjirapally,bus_stop,9.5579726,76.7916486,12301337770
Ponkunnam,bus_stop,9.5650989,76.7558297,12301337771
பள்ளப்பட்டி,bus_stop,10.7230126,77.8916893,12309547002
பள்ளப்பட்டி,bus_stop,10.7222162,77.8904533,12309552101
பள்ளப்பட்டி,bus_stop,10.7227129,77.8907172,12309566901
Kalamangalam Bus stand,bus_stop,12.6046735,77.8540163,12330424108
Mallasamudram Bus Station,bus_stop,11.494195,78.0285355,12347266611
பேறிகை பேருந்து நிலையம்,bus_stop,12.8068062,77.9674799,12347733302
பாகலூர் பேருந்து நிலையம்,bus_stop,12.8303187,77.866158,12350925201
Irala Bus Stop,bus_stop,13.3873584,78.9820279,12386291200
Y.S.Gate Bus Stop,bus_stop,13.3444487,79.0111431,12386343115
Chadayamangalam,bus_stop,8.8740665,76.8690612,12433027091
Bus Stop,bus_stop,13.1886718,80.3149641,12458756394
Muttil,bus_stop,11.6425103,76.1105978,12464883847
Puducherry Bus Stand (Temporary),bus_stop,11.9277314,79.8192792,12470317660
Karunagapally,bus_stop,9.0554698,76.5358188,12471429462
Ukkadam Bus Stand,bus_stop,10.9885987,76.961668,12474070991
Pamba KSRTC bus stand,bus_stop,9.4065163,77.0691087,12475740028
Ranni,bus_stop,9.386161,76.7860354,12495325092
Anchal Municipal Bus Station,bus_stop,8.9290984,76.9079797,12495337950
Punalur KSRTC Bus Station,bus_stop,9.0169618,76.9271225,12495352855
Punalur Chemmanthoor Private Bus Station,bus_stop,9.0186836,76.9176858,12495381828
Kadakkal,bus_stop,8.8253611,76.9172279,12495391578
Marikuppe,bus_stop,13.0422559,77.2984199,12497613392
Kottampatti Bus stand,bus_stop,10.2243766,78.3743725,12661984393
Maruthamalai Bus Ticket counter,bus_stop,11.0443794,76.8623489,12704595388
Bus timings enquiry,bus_stop,10.7988506,78.6809817,12856050078
Sankarnkovil New Bus Stand,bus_stop,9.1755085,77.545517,12860320697
"TNSTC Bus Depot , Palani",bus_stop,10.4513289,77.517216,12882865068
"M.G.R Mattuthavani Bus Stand , Madurai",bus_stop,9.9440908,78.156043,12882891477
"Periyar Bus Stand , Madurai",bus_stop,9.9160536,78.1111723,12882891478
Tiruchirapalli New Bus Stand,bus_stop,10.7550401,78.6557641,12882891479
Palani Bus Stand,bus_stop,10.4495611,77.5155757,12882891481
Satrawada Bus Stop,bus_stop,13.31954,79.5499744,13020947983
Pannuru Bus Stop,bus_stop,13.3170667,79.7136219,13020947984
Kadayanallur Bus Stand,bus_stop,9.0789894,77.346645,13265033240
Mammoottil Kadavu,bus_stop,8.9103608,76.5680302,13307691386
Shantigrama,bus_stop,12.9838678,76.2138029,13324224463
Villupuram Bus Stand,bus_stop,11.9306386,79.4828008,13338837714
SALEM OLD BUS STAND,bus_stop,11.6526044,78.159538,13396460295
Dharmapuri Mofussil Bus Stand,bus_stop,12.1337439,78.1623092,13413964607
Martuvaripalle Bus Stop,bus_stop,13.4825626,78.9347134,13413997536
Vellore,city,12.9071753,79.1309695,243713144
Nagercoil,city,8.1839904,77.4315437,245580128
Thiruvananthapuram,city,8.4882267,76.947551,245581432
Tirunelveli,city,8.7284271,77.7112925,245581857
Kollam,city,8.8870533,76.5906696,245582090
Alappuzha,city,9.4923271,76.3291487,245584105
Dindigul,city,10.365646,77.9693256,245586375
Thanjavur,city,10.7860267,79.1381497,245587589
Karur,city,10.9596041,78.0807797,245588836
Kumbakonam,city,10.9604108,79.3820861,245588875
Coimbatore,city,11.0018115,76.9628425,245589078
Puducherry,city,11.9340568,79.8306447,245600130
Avadi,city,13.1194809,80.1026704,245617971
Kolar,city,13.1367201,78.1337246,245618507
Chittoor,city,13.2161224,79.0972819,245619134
Tambaram,city,12.9245279,80.1150525,256196848
Kanchipuram,city,12.836393,79.7053304,256777854
Kottayam,city,9.591564,76.5221599,297681854
Erode,city,11.3306483,77.7276519,314626472
Puttalam,city,8.0301856,79.8286583,330173100
Hassan,city,13.0070817,76.0992703,340748436
Palakkad,city,10.7681928,76.6521319,345267997
Dharmapuri,city,12.1347988,78.1589864,353317573
Malappuram,city,11.0428925,76.0807838,355647615
Tiruchirappalli,city,10.8071144,78.6880939,367576665
Anuradhapura,city,8.334985,80.4106096,566574942
Tumakuru,city,13.3400771,77.1006208,571400151
Kilinochchi,city,9.3840068,80.4087224,634253347
Mandya,city,12.5238888,76.8961961,652721136
Hosur,city,12.7328844,77.8309478,983364958
Madurai,city,9.9261153,78.1140983,1254628537
Karaikudi,city,10.0728444,78.7795194,1669647828
Mannar,city,8.9812896,79.9043942,1886592110
Jaffna,city,9.665093,80.0093029,2050947471
Mysuru,city,12.3051828,76.6553609,2068274800
Ernakulam,city,9.9837257,76.2740001,2278426212
Chennai,city,13.0836939,80.270186,3233393892
Bengaluru,city,12.9767936,77.590082,3401391999
Sivakasi,city,9.45083,77.7976686,3415500140
Salem,city,11.6551982,78.1581771,3780703409
Kochi,city,9.9679032,76.2444378,3862624198
Thrissur,city,10.5270099,76.214621,4430328343
Tiruppur,city,11.1017815,77.345192,4437851490
Cuddalore,city,11.7564329,79.7634644,4592194577
Thoothukudi,city,8.8052602,78.1452745,5443775116
Sriperumbudur,town,12.9666144,79.9458077,243327628
Poonamallee,town,13.0492031,80.1010677,243327788
Nanguneri,town,8.4892568,77.6596709,245581303
Nazareth,town,8.5599258,77.9719457,245581609
Vikramasingapuram,town,8.7141792,77.3892867,245581822
Alwarkuruchi,town,8.782604,77.3985651,245581905
Ayoor,town,8.8978612,76.8601206,245582136
Kulathupuzha,town,8.9065347,77.0564917,245582143
Tenkasi,town,8.9557896,77.3072559,245582256
Kottarakkara,town,9.0054869,76.7831987,245582478
Vilattikulam,town,9.130928,78.167316,245582675
Ettaiyapuram,town,9.1485222,77.9971639,245582795
Sankarankovil,town,9.170073,77.535369,245582958
Puliyangudi,town,9.1756002,77.3966381,245583048
Haripad,town,9.2844934,76.4562679,245583686
Mandapam,town,9.282701,79.1526713,245583753
Sattur,town,9.3516337,77.9211286,245583914
Rajapalayam,town,9.4456102,77.5542849,245584040
Devipattinam,town,9.4749165,78.8967566,245584065
Aruppukkottai,town,9.5073229,78.0958971,245584138
Virudhunagar,town,9.58224,77.9537,245584469
Thondi,town,9.7422651,79.0175877,245584800
Painavu,town,9.8540061,76.9446486,245584837
Usilampatti,town,9.9648653,77.7898611,245585550
Muvattupuzha,town,9.9831493,76.5781613,245585625
Theni,town,10.0108143,77.4810104,245585698
Melur,town,10.0309005,78.337589,245585726
Angamaly,town,10.1910284,76.3874109,245586161
Natham,town,10.2256894,78.2299964,245586200
Chinnalapatti,town,10.2767592,77.9218398,245586306
Thuvarankurichchi,town,10.3758009,78.3872851,245586401
Muthupet,town,10.3956923,79.4944659,245586442
Vedasandur,town,10.5324146,77.9463173,245586675
Udumalapettai,town,10.5839,77.25,245586959
Orathanadu,town,10.6296502,79.2515516,245587128
Kilvelur,town,10.7690209,79.7421122,245587450
Lalgudi,town,10.877163,78.8138944,245587903
Kodavasal,town,10.8552828,79.4809565,245588416
Musiri,town,10.951573,78.4419808,245588792
Palladam,town,10.9962313,77.2835582,245589056
Thottiyam,town,10.9891847,78.3354402,245589070
Kangeyam,town,11.0060598,77.5607403,245589089
Thathaiyangarpet,town,11.121255,78.4496465,245589530
Thuraiyur,town,11.1518947,78.5957098,245589607
Ariyalur,town,11.1357708,79.0723203,245589617
Jayankondam,town,11.2119861,79.3648642,245589987
Perambalur,town,11.2356695,78.8688353,245590129
Sendurai,town,11.2538986,79.1771548,245590422
Sendamangalam,town,11.2812016,78.2350768,245590728
Tiruchengodu,town,11.3786608,77.8949223,245591866
Tittakudi,town,11.402175,79.1210712,245592033
Pennadam,town,11.4028109,79.2416716,245592145
Udhagamandalam,town,11.4126769,76.7030504,245592179
Bhavani,town,11.4405993,77.6824386,245592587
Sankagiri,town,11.4760857,77.8704045,245593029
Veeraganur,town,11.4761379,78.7380844,245593044
Parangipettai,town,11.4905673,79.7568983,245593200
Gangavalli,town,11.499684,78.6447079,245593619
Attayampatti,town,11.531861,78.0508039,245594398
Anthiyur,town,11.575293,77.5886003,245595343
Kalpetta,town,11.610278,76.08281,245596484
Kallakurichi,town,11.7406259,78.9637131,245598247
Thiyagadurgam,town,11.7417773,79.0733496,245598263
Mettur,town,11.7902463,77.7980929,245598417
Yercaud,town,11.7852074,78.2075392,245598638
Gundlupet,town,11.808496,76.6916141,245598696
Sankarapuram,town,11.8873761,78.9166118,245599518
Chamarajanagara,town,11.9238058,76.9393558,245599932
Hanur,town,12.0870315,77.3017969,245602267
Yelanduru,town,12.0463301,77.0306546,245602307
Nanjanagudu,town,12.1186851,76.6817502,245602738
Kollegal,town,12.1560966,77.1071726,245603249
Tiruvannamalai,town,12.2343228,79.0761989,245603915
Chengam,town,12.3075866,78.7931408,245605597
Periyapatna,town,12.3372494,76.0988013,245606031
Cheyur,town,12.3521251,80.0037515,245606122
Malavalli,town,12.3864073,77.0589464,245606282
Krishnarajanagara,town,12.438561,76.3836699,245606844
Rayakottai,town,12.5136509,78.0323496,245607252
Saligrama,town,12.5601566,76.2628551,245607629
Jolarpet,town,12.5643214,78.5797192,245607635
Krishnarajapete,town,12.6655205,76.4896194,245608408
Channapattana,town,12.6544559,77.2042594,245608414
Vaniyambadi,town,12.6787174,78.6199879,245608828
Vepanapalli,town,12.7017272,78.1944154,245609115
Anekal,town,12.7086373,77.6993972,245609200
Ramanagara,town,12.7252766,77.2804797,245609255
Arkalgud,town,12.7627771,76.0623411,245610023
